entry_id, property_type, beds, location, price_19q1, price_19q3, price_19q4, price_20q1, price_20q2
6939,  All property types,  All bedrooms,  Kilmainham ; Dublin 8, 1536.17, 1550.76, 1527.81, 1540.46, 1549.91
6940,  All property types,  All bedrooms,  Portobello; Dublin 8, 1391.33, 1486.34, 1488.75, 1483.04, 1498.29
6941,  All property types,  All bedrooms,  Rialto; Dublin 8, 1388.39, 1509.97, 1547.41, 1520.2, 1486.41
6942,  All property types,  All bedrooms,  South Circular Road; Dublin 8, 1316.07, 1410.55, 1450.83, 1496.6, 1518.77
6944,  All property types,  All bedrooms,  Dublin 9, 1505.97, 1577.59, 1578.53, 1576.12, 1608.39
6945,  All property types,  All bedrooms,  Ballymun; Dublin 9, 1395.7, 1367.67, 1332.85, 1191.81, 1678.07
6946,  All property types,  All bedrooms,  Beaumont; Dublin 9, 1598.08, 1678.93, 1651.18, 1649.93, 1654.37
6947,  All property types,  All bedrooms,  Drumcondra; Dublin 9, 1506.02, 1555.86, 1549.28, 1522.35, 1569.96
6948,  All property types,  All bedrooms,  Glasnevin; Dublin 9, 1547.45, 1622.23, 1570.48, 1565.73, 1544.8
6949,  All property types,  All bedrooms,  Santry; Dublin 9, 1490.01, 1558.31, 1583.89, 1617.39, 1653.05
6950,  All property types,  All bedrooms,  Whitehall; Dublin 9, 1460.83, 1625.16, 1652.65, 1587.48, 1561.19
6951,  All property types,  All bedrooms,  Dublin 10, 1294.57, 1353.38, 1359.17, 1357.83, 1343.03
6952,  All property types,  All bedrooms,  Ballyfermot; Dublin 10, 1282.61, 1325.86, 1350.56, 1348.64, 1334.05
6953,  All property types,  All bedrooms,  Cherry Orchard; Dublin 10, 1297.73, 1375.65, 1396.12, 1387.51, 1383.29
6954,  All property types,  All bedrooms,  Dublin 11, 1416.08, 1421.44, 1423.99, 1446.71, 1467.7
6955,  All property types,  All bedrooms,  Ballymun; Dublin 11, 1321.93, 1375.22, 1366.24, 1341.24, 1356.46
6956,  All property types,  All bedrooms,  Finglas; Dublin 11, 1418.53, 1393.1, 1387.98, 1414.88, 1427.43
6957,  All property types,  All bedrooms,  Glasnevin; Dublin 11, 1490.4, 1523.11, 1520.18, 1524.28, 1549.61
6958,  All property types,  All bedrooms,  Meakstown; Dublin 11, 1597.39, 1395.73, 1421.22, 1500.67, 1510.41
6960,  All property types,  All bedrooms,  Dublin 12, 1451.25, 1509.37, 1525.75, 1530.54, 1545.6
6961,  All property types,  All bedrooms,  Crumlin; Dublin 12, 1428.18, 1526.99, 1565.0, 1574.25, 1569.43
6962,  All property types,  All bedrooms,  Drimnagh; Dublin 12, 1432.09, 1496.51, 1523.48, 1547.37, 1569.99
6963,  All property types,  All bedrooms,  Kimmage; Dublin 12, 1576.62, 1614.95, 1648.95, 1612.11, 1658.11
6964,  All property types,  All bedrooms,  Walkinstown; Dublin 12, 1485.72, 1410.03, 1383.58, 1412.48, 1452.09
6965,  All property types,  All bedrooms,  Dublin 13, 1625.07, 1659.8, 1658.67, 1699.84, 1710.84
6966,  All property types,  All bedrooms,  Baldoyle; Dublin 13, 1543.47, 1584.48, 1596.0, 1602.03, 1630.59
6967,  All property types,  All bedrooms,  Balgriffin; Dublin 13, 1812.92, 1846.68, 1848.21, 1903.25, 1905.41
6968,  All property types,  All bedrooms,  Clongriffin; Dublin 13, 1493.91, 1532.91, 1526.37, 1554.83, 1563.67
7002,  All property types,  All bedrooms,  Foxrock; Dublin 18, 2553.21, 2677.06, 2667.59, 2750.61, 2644.81
7003,  All property types,  All bedrooms,  Leopardstown; Dublin 18, 2003.44, 2002.42, 1975.05, 1974.06, 1967.25
7004,  All property types,  All bedrooms,  Sandyford; Dublin 18, 1744.35, 1793.36, 1783.68, 1792.11, 1821.03
7005,  All property types,  All bedrooms,  Stepaside; Dublin 18, 1665.88, 1730.1, 1747.55, 1757.16, 1760.92
7006,  All property types,  All bedrooms,  Dublin 20, 1440.33, 1467.05, 1456.22, 1448.99, 1440.18
7007,  All property types,  All bedrooms,  Chapelizod; Dublin 20, 1384.66, 1424.47, 1417.66, 1400.95, 1407.38
7008,  All property types,  All bedrooms,  Palmerstown; Dublin 20, 1476.05, 1491.42, 1483.54, 1504.03, 1495.93
7009,  All property types,  All bedrooms,  Clondalkin; Dublin 22, 1348.84, 1368.66, 1384.81, 1387.6, 1406.83
7010,  All property types,  All bedrooms,  Dublin 24, 1406.07, 1429.68, 1436.55, 1443.67, 1450.56
7011,  All property types,  All bedrooms,  Ballycullen; Dublin 24, 1517.89, 1571.95, 1588.71, 1589.94, 1591.5
7012,  All property types,  All bedrooms,  Citywest; Dublin 24, 1448.33, 1493.36, 1490.21, 1502.24, 1501.61
7013,  All property types,  All bedrooms,  Firhouse; Dublin 24, 1460.96, 1541.41, 1589.18, 1624.13, 1645.57
7014,  All property types,  All bedrooms,  Tallaght; Dublin 24, 1377.67, 1382.37, 1387.57, 1389.3, 1386.61
1047,  Detached house,  All bedrooms,  Dublin 3, 2234.31, 2261.91, 2191.27, 2179.17, 2138.1
1049,  Detached house,  All bedrooms,  Clontarf; Dublin 3, 1597.39, 2387.64, 2287.24, 1670.8, 1678.07
1056,  Detached house,  All bedrooms,  Dublin 4, 3031.88, 3272.0, 3254.71, 3350.58, 3412.44
1057,  Detached house,  All bedrooms,  Ballsbridge; Dublin 4, 3204.22, 3486.58, 3591.42, 3641.33, 3727.13
1068,  Detached house,  All bedrooms,  Dublin 6, 2329.72, 2557.14, 2564.63, 2553.55, 2622.21
1080,  Detached house,  All bedrooms,  Dublin 7, 1597.39, 1734.04, 1895.44, 1670.8, 1678.07
1099,  Detached house,  All bedrooms,  Dublin 9, 1764.81, 1964.06, 1658.19, 1670.8, 1678.07
1120,  Detached house,  All bedrooms,  Dublin 13, 1910.6, 2049.34, 2042.78, 2041.54, 2122.76
1126,  Detached house,  All bedrooms,  Dublin 14, 2652.88, 2924.2, 2893.48, 2855.04, 2785.9
2185,  Semi detached house,  All bedrooms,  Lucan; Dublin, 1591.67, 1636.22, 1610.91, 1597.44, 1600.15
2186,  Semi detached house,  All bedrooms,  Lusk; Dublin, 1403.97, 1461.76, 1473.73, 1489.92, 1461.03
2187,  Semi detached house,  All bedrooms,  Malahide; Dublin, 2060.45, 2080.26, 2086.39, 2113.32, 2160.62
2188,  Semi detached house,  All bedrooms,  Monkstown; Dublin, 1974.79, 2125.71, 2268.67, 2346.6, 2326.35
2192,  Semi detached house,  All bedrooms,  Rush; Dublin, 1356.42, 1391.59, 1455.89, 1457.08, 1434.81
2193,  Semi detached house,  All bedrooms,  Saggart; Dublin, 1597.39, 1621.26, 1658.19, 1670.8, 1682.19
2195,  Semi detached house,  All bedrooms,  Shankill; Dublin, 1702.1, 1657.94, 1689.98, 1707.88, 1705.42
2196,  Semi detached house,  All bedrooms,  Skerries; Dublin, 1417.55, 1502.85, 1513.21, 1511.61, 1488.95
2198,  Semi detached house,  All bedrooms,  Stillorgan; Dublin, 2206.87, 2258.66, 2198.32, 2245.24, 2300.88
2199,  Semi detached house,  All bedrooms,  Swords; Dublin, 1501.46, 1580.65, 1594.11, 1591.1, 1608.57
2216,  Semi detached house,  All bedrooms,  Dublin 3, 1850.04, 1944.29, 2017.18, 2029.61, 2017.8
2218,  Semi detached house,  All bedrooms,  Clontarf; Dublin 3, 1966.44, 2062.82, 2182.5, 2214.4, 2177.86
2225,  Semi detached house,  All bedrooms,  Dublin 4, 2853.79, 2930.01, 2968.41, 2977.79, 2922.71
2226,  Semi detached house,  All bedrooms,  Ballsbridge; Dublin 4, 3121.44, 3051.2, 3096.21, 3005.81, 2994.35
2227,  Semi detached house,  All bedrooms,  Donnybrook; Dublin 4, 2816.56, 2947.94, 3049.14, 3094.54, 3005.31
2232,  Semi detached house,  All bedrooms,  Sandymount; Dublin 4, 2816.99, 2919.66, 2976.04, 3035.89, 2933.35
2233,  Semi detached house,  All bedrooms,  Dublin 5, 1704.65, 1782.21, 1765.8, 1740.45, 1718.01
2234,  Semi detached house,  All bedrooms,  Artane; Dublin 5, 1665.72, 1711.83, 1634.31, 1564.15, 1566.54
2236,  Semi detached house,  All bedrooms,  Raheny; Dublin 5, 1739.67, 1839.51, 1855.35, 1897.96, 1848.18
2237,  Semi detached house,  All bedrooms,  Dublin 6, 2397.49, 2563.61, 2547.78, 2612.32, 2639.08
2241,  Semi detached house,  All bedrooms,  Ranelagh; Dublin 6, 2781.83, 2838.2, 2825.7, 2970.63, 2965.21
2242,  Semi detached house,  All bedrooms,  Rathgar; Dublin 6, 2286.28, 2293.66, 2185.32, 1670.8, 2265.65
2243,  Semi detached house,  All bedrooms,  Rathmines; Dublin 6, 2199.15, 2455.71, 1658.19, 2430.82, 2482.61
2245,  Semi detached house,  All bedrooms,  Dublin 6W, 1985.07, 2099.57, 2147.24, 2089.29, 2120.38
2247,  Semi detached house,  All bedrooms,  Templeogue; Dublin 6W, 1786.96, 1949.29, 2007.4, 1974.22, 2005.7
2248,  Semi detached house,  All bedrooms,  Terenure; Dublin 6W, 2143.32, 2310.12, 2409.63, 2375.31, 2380.89
2249,  Semi detached house,  All bedrooms,  Dublin 7, 1635.54, 1712.19, 1755.81, 1732.96, 1727.02
2251,  Semi detached house,  All bedrooms,  Cabra; Dublin 7, 1481.59, 1496.96, 1577.88, 1537.9, 1509.08
2252,  Semi detached house,  All bedrooms,  Navan Road; Dublin 7, 1847.11, 1927.49, 1944.41, 1854.84, 1766.64
2257,  Semi detached house,  All bedrooms,  Dublin 8, 1724.88, 1808.05, 1809.51, 1879.47, 1898.63
2270,  Semi detached house,  All bedrooms,  Beaumont; Dublin 9, 1871.69, 1874.85, 1746.02, 1779.87, 1767.61
2271,  Semi detached house,  All bedrooms,  Drumcondra; Dublin 9, 1840.77, 1957.58, 1933.12, 1865.31, 1953.16
2272,  Semi detached house,  All bedrooms,  Glasnevin; Dublin 9, 2027.04, 2214.15, 1658.19, 1670.8, 1678.07
2273,  Semi detached house,  All bedrooms,  Santry; Dublin 9, 1774.71, 1773.54, 1794.73, 1661.96, 1756.35
2274,  Semi detached house,  All bedrooms,  Whitehall; Dublin 9, 1638.52, 1735.39, 1672.5, 1676.37, 1677.73
2275,  Semi detached house,  All bedrooms,  Dublin 10, 1281.3, 1274.11, 1274.82, 1670.8, 1678.07
2276,  Semi detached house,  All bedrooms,  Ballyfermot; Dublin 10, 1266.0, 1276.69, 1293.47, 1670.8, 1678.07
2278,  Semi detached house,  All bedrooms,  Dublin 11, 1473.67, 1531.89, 1522.57, 1566.64, 1644.57
2280,  Semi detached house,  All bedrooms,  Finglas; Dublin 11, 1385.71, 1421.62, 1471.85, 1493.51, 1536.26
2281,  Semi detached house,  All bedrooms,  Glasnevin; Dublin 11, 1637.82, 1656.35, 1590.79, 1677.15, 1783.81
2284,  Semi detached house,  All bedrooms,  Dublin 12, 1576.83, 1602.84, 1641.76, 1687.7, 1710.94
2285,  Semi detached house,  All bedrooms,  Crumlin; Dublin 12, 1573.93, 1614.49, 1670.77, 1714.6, 1702.99
2286,  Semi detached house,  All bedrooms,  Drimnagh; Dublin 12, 1526.05, 1585.7, 1631.12, 1624.65, 1631.46
2287,  Semi detached house,  All bedrooms,  Kimmage; Dublin 12, 1597.39, 1765.27, 1658.19, 1670.8, 1880.84
2289,  Semi detached house,  All bedrooms,  Dublin 13, 1675.59, 1745.87, 1733.29, 1761.98, 1797.74
2291,  Semi detached house,  All bedrooms,  Balgriffin; Dublin 13, 1597.39, 1649.45, 1658.19, 1670.8, 2249.31
2295,  Semi detached house,  All bedrooms,  Dublin 14, 2247.88, 2335.92, 2314.83, 2276.85, 2269.38
2296,  Semi detached house,  All bedrooms,  Churchtown; Dublin 14, 2285.97, 2371.54, 2357.76, 2256.81, 2235.03
2297,  Semi detached house,  All bedrooms,  Clonskeagh; Dublin 14, 2608.08, 2603.57, 2557.63, 2445.18, 2451.22
2298,  Semi detached house,  All bedrooms,  Dundrum; Dublin 14, 2188.38, 2170.88, 2160.47, 2127.35, 2132.54
2299,  Semi detached house,  All bedrooms,  Goatstown; Dublin 14, 1597.39, 2381.86, 1658.19, 1670.8, 1678.07
2300,  Semi detached house,  All bedrooms,  Rathfarnham; Dublin 14, 2015.87, 1984.12, 1957.16, 1990.61, 2020.05
2301,  Semi detached house,  All bedrooms,  Dublin 15, 1510.28, 1574.41, 1583.59, 1603.6, 1596.64
2303,  Semi detached house,  All bedrooms,  Blanchardstown; Dublin 15, 1372.68, 1421.17, 1458.0, 1465.4, 1469.62
2305,  Semi detached house,  All bedrooms,  Castleknock; Dublin 15, 1707.59, 1779.55, 1761.52, 1800.15, 1788.31
2306,  Semi detached house,  All bedrooms,  Clonee; Dublin 15, 1413.81, 1525.64, 1549.07, 1518.9, 1540.31
2307,  Semi detached house,  All bedrooms,  Clonsilla; Dublin 15, 1530.02, 1533.3, 1556.57, 1579.61, 1570.92
2309,  Semi detached house,  All bedrooms,  Mulhuddart; Dublin 15, 1380.7, 1420.98, 1375.35, 1378.45, 1363.22
2313,  Semi detached house,  All bedrooms,  Tyrrelstown; Dublin 15, 1460.97, 1538.9, 1542.48, 1608.62, 1650.0
2314,  Semi detached house,  All bedrooms,  Dublin 16, 1841.2, 1935.78, 1945.67, 1967.43, 1981.41
2315,  Semi detached house,  All bedrooms,  Ballinteer; Dublin 16, 1841.79, 1804.0, 1781.92, 1837.12, 1906.48
2316,  Semi detached house,  All bedrooms,  Dundrum; Dublin 16, 1597.39, 2293.29, 2245.18, 1670.8, 1678.07
2317,  Semi detached house,  All bedrooms,  Knocklyon; Dublin 16, 1779.92, 1806.91, 1771.97, 1785.3, 1777.07
2318,  Semi detached house,  All bedrooms,  Rathfarnham; Dublin 16, 1878.41, 1990.17, 1986.0, 2010.23, 2019.62
2320,  Semi detached house,  All bedrooms,  Dublin 17, 1505.57, 1606.5, 1577.78, 1557.65, 1533.01
2323,  Semi detached house,  All bedrooms,  Dublin 18, 2014.87, 2045.33, 2057.89, 2091.16, 2095.38
2324,  Semi detached house,  All bedrooms,  Cabinteely; Dublin 18, 2046.79, 2028.36, 2046.73, 2133.4, 2174.81
2326,  Semi detached house,  All bedrooms,  Foxrock; Dublin 18, 2302.27, 2334.51, 2374.84, 1670.8, 1678.07
2327,  Semi detached house,  All bedrooms,  Leopardstown; Dublin 18, 2060.28, 2049.01, 2050.4, 2054.44, 2069.18
2328,  Semi detached house,  All bedrooms,  Sandyford; Dublin 18, 1726.09, 1845.1, 1865.94, 1930.94, 1949.71
2330,  Semi detached house,  All bedrooms,  Dublin 20, 1579.39, 1602.87, 1600.13, 1637.93, 1634.08
2332,  Semi detached house,  All bedrooms,  Palmerstown; Dublin 20, 1524.27, 1561.31, 1551.48, 1583.98, 1612.47
2333,  Semi detached house,  All bedrooms,  Clondalkin; Dublin 22, 1352.23, 1421.57, 1433.39, 1472.19, 1491.78
2334,  Semi detached house,  All bedrooms,  Dublin 24, 1511.15, 1549.78, 1584.78, 1598.09, 1597.08
2335,  Semi detached house,  All bedrooms,  Ballycullen; Dublin 24, 1676.87, 1732.13, 1756.82, 1750.26, 1770.63
2336,  Semi detached house,  All bedrooms,  Citywest; Dublin 24, 1597.39, 1664.77, 1658.19, 1670.8, 1678.07
2337,  Semi detached house,  All bedrooms,  Firhouse; Dublin 24, 1522.23, 1596.51, 1653.0, 1697.19, 1719.23
2338,  Semi detached house,  All bedrooms,  Tallaght; Dublin 24, 1490.99, 1508.06, 1535.09, 1534.91, 1524.84
3354,  Terrace house,  All bedrooms,  Lucan; Dublin, 1657.57, 1702.68, 1682.78, 1624.95, 1639.93
3355,  Terrace house,  All bedrooms,  Lusk; Dublin, 1308.01, 1371.51, 1420.17, 1429.05, 1447.62
3356,  Terrace house,  All bedrooms,  Malahide; Dublin, 2193.88, 2234.91, 2222.56, 2248.32, 2178.04
3357,  Terrace house,  All bedrooms,  Monkstown; Dublin, 2170.23, 2054.91, 2111.84, 2157.97, 2233.9
3361,  Terrace house,  All bedrooms,  Rush; Dublin, 1234.09, 1268.91, 1275.22, 1237.06, 1264.52
3362,  Terrace house,  All bedrooms,  Saggart; Dublin, 1597.39, 1603.55, 1566.1, 1670.8, 1678.07
3365,  Terrace house,  All bedrooms,  Skerries; Dublin, 1356.81, 1649.45, 1658.19, 1670.8, 1678.07
3367,  Terrace house,  All bedrooms,  Stillorgan; Dublin, 1869.62, 1839.83, 1817.33, 1789.88, 1953.44
3368,  Terrace house,  All bedrooms,  Swords; Dublin, 1431.04, 1439.15, 1450.48, 1463.41, 1490.79
3369,  Terrace house,  All bedrooms,  Dublin 1, 1652.11, 1725.57, 1616.29, 1624.65, 1646.47
3374,  Terrace house,  All bedrooms,  Dublin 2, 2123.75, 2126.21, 2238.97, 2362.91, 2307.52
3385,  Terrace house,  All bedrooms,  Dublin 3, 1676.18, 1755.23, 1770.46, 1836.93, 1847.4
3387,  Terrace house,  All bedrooms,  Clontarf; Dublin 3, 1793.39, 1892.74, 1862.4, 1986.02, 2028.25
3388,  Terrace house,  All bedrooms,  Drumcondra; Dublin 3, 1597.39, 1901.62, 1900.8, 1881.72, 1862.91
3389,  Terrace house,  All bedrooms,  East Wall; Dublin 3, 1626.03, 1654.44, 1725.02, 1706.48, 1600.1
3391,  Terrace house,  All bedrooms,  Fairview; Dublin 3, 1801.87, 1807.39, 1774.59, 1858.04, 1893.16
3393,  Terrace house,  All bedrooms,  North Strand; Dublin 3, 1559.19, 1681.46, 1801.52, 1798.39, 1895.32
3394,  Terrace house,  All bedrooms,  Dublin 4, 2510.24, 2580.96, 2573.71, 2570.64, 2603.46
3395,  Terrace house,  All bedrooms,  Ballsbridge; Dublin 4, 3060.4, 2984.8, 2945.57, 2824.1, 2838.81
3396,  Terrace house,  All bedrooms,  Donnybrook; Dublin 4, 2235.02, 2268.5, 2258.81, 2329.3, 2423.14
3400,  Terrace house,  All bedrooms,  Ringsend; Dublin 4, 2097.88, 2212.83, 2127.99, 2160.62, 2167.16
3401,  Terrace house,  All bedrooms,  Sandymount; Dublin 4, 2412.64, 2570.7, 2568.12, 2504.18, 2536.01
3402,  Terrace house,  All bedrooms,  Dublin 5, 1538.96, 1591.91, 1569.05, 1602.39, 1591.27
3403,  Terrace house,  All bedrooms,  Artane; Dublin 5, 1560.22, 1604.72, 1564.7, 1582.56, 1548.72
3405,  Terrace house,  All bedrooms,  Raheny; Dublin 5, 1547.12, 1622.91, 1605.01, 1627.39, 1626.69
3406,  Terrace house,  All bedrooms,  Dublin 6, 2267.61, 2303.49, 2242.13, 2164.32, 2206.68
3408,  Terrace house,  All bedrooms,  Harolds Cross; Dublin 6, 1809.58, 1769.03, 1715.57, 1750.45, 1702.63
3409,  Terrace house,  All bedrooms,  Milltown; Dublin 6, 2096.11, 2169.09, 2127.27, 2101.07, 2123.66
3410,  Terrace house,  All bedrooms,  Ranelagh; Dublin 6, 2637.71, 2611.23, 2577.28, 2508.78, 2527.99
3411,  Terrace house,  All bedrooms,  Rathgar; Dublin 6, 2024.61, 2024.59, 1933.32, 1957.48, 1943.19
3412,  Terrace house,  All bedrooms,  Rathmines; Dublin 6, 2072.23, 2104.97, 2096.66, 2002.95, 2159.87
3414,  Terrace house,  All bedrooms,  Dublin 6W, 1815.41, 1918.42, 1939.75, 1950.37, 1936.64
3415,  Terrace house,  All bedrooms,  Harolds Cross; Dublin 6W, 1663.07, 1759.15, 1836.65, 1909.55, 1870.1
3417,  Terrace house,  All bedrooms,  Terenure; Dublin 6W, 1943.23, 2066.5, 2000.32, 1972.52, 1952.02
3418,  Terrace house,  All bedrooms,  Dublin 7, 1554.27, 1628.88, 1632.23, 1656.98, 1668.09
3420,  Terrace house,  All bedrooms,  Cabra; Dublin 7, 1463.11, 1462.25, 1440.39, 1467.83, 1515.39
3421,  Terrace house,  All bedrooms,  Navan Road; Dublin 7, 1588.64, 1689.39, 1655.49, 1665.14, 1678.07
3422,  Terrace house,  All bedrooms,  North Circular Road; Dublin 7, 1597.39, 1649.45, 1658.19, 1670.8, 1804.43
3423,  Terrace house,  All bedrooms,  Phibsboro; Dublin 7, 1477.65, 1581.28, 1627.57, 1670.8, 1678.07
3425,  Terrace house,  All bedrooms,  Stoneybatter; Dublin 7, 1540.42, 1609.95, 1642.22, 1626.53, 1617.4
3426,  Terrace house,  All bedrooms,  Dublin 8, 1702.8, 1793.71, 1784.03, 1808.58, 1817.84
3430,  Terrace house,  All bedrooms,  Inchicore; Dublin 8, 1417.85, 1471.64, 1487.99, 1545.18, 1597.32
3432,  Terrace house,  All bedrooms,  Kilmainham ; Dublin 8, 1668.49, 1798.42, 1765.52, 1798.56, 1797.44
3433,  Terrace house,  All bedrooms,  Portobello; Dublin 8, 2236.54, 2164.75, 1658.19, 1670.8, 1678.07
3434,  Terrace house,  All bedrooms,  Rialto; Dublin 8, 1585.61, 1705.47, 1786.66, 1745.35, 1606.34
3445,  Terrace house,  All bedrooms,  Ballyfermot; Dublin 10, 1346.11, 1384.3, 1424.55, 1396.25, 1388.23
3447,  Terrace house,  All bedrooms,  Dublin 11, 1452.0, 1508.02, 1495.36, 1546.07, 1577.88
3449,  Terrace house,  All bedrooms,  Finglas; Dublin 11, 1437.32, 1480.02, 1445.82, 1502.81, 1529.64
3450,  Terrace house,  All bedrooms,  Glasnevin; Dublin 11, 1597.39, 1757.13, 1763.25, 1776.96, 1760.28
3453,  Terrace house,  All bedrooms,  Dublin 12, 1441.07, 1549.46, 1562.11, 1570.36, 1579.78
3454,  Terrace house,  All bedrooms,  Crumlin; Dublin 12, 1418.4, 1572.82, 1580.64, 1582.3, 1578.13
3455,  Terrace house,  All bedrooms,  Drimnagh; Dublin 12, 1379.58, 1452.54, 1480.57, 1514.42, 1504.18
3456,  Terrace house,  All bedrooms,  Kimmage; Dublin 12, 1666.85, 1757.47, 1800.76, 1757.38, 1804.43
3457,  Terrace house,  All bedrooms,  Walkinstown; Dublin 12, 1449.04, 1491.51, 1515.39, 1450.67, 1445.71
3458,  Terrace house,  All bedrooms,  Dublin 13, 1744.47, 1756.15, 1768.82, 1797.96, 1803.02
3459,  Terrace house,  All bedrooms,  Baldoyle; Dublin 13, 1597.54, 1553.81, 1608.35, 1680.56, 1678.07
3460,  Terrace house,  All bedrooms,  Balgriffin; Dublin 13, 2040.83, 2010.7, 1983.69, 1933.54, 1899.67
3463,  Terrace house,  All bedrooms,  Sutton; Dublin 13, 1749.62, 1814.14, 1810.35, 1756.56, 1678.07
3464,  Terrace house,  All bedrooms,  Dublin 14, 1925.2, 2014.54, 2049.29, 2046.49, 2036.46
3465,  Terrace house,  All bedrooms,  Churchtown; Dublin 14, 2104.48, 2073.94, 2076.67, 1670.8, 1678.07
3467,  Terrace house,  All bedrooms,  Dundrum; Dublin 14, 1947.09, 2007.97, 2015.78, 1898.7, 1915.25
3469,  Terrace house,  All bedrooms,  Rathfarnham; Dublin 14, 1748.06, 1754.88, 1814.6, 1836.51, 1825.35
3470,  Terrace house,  All bedrooms,  Dublin 15, 1448.11, 1475.54, 1501.25, 1513.73, 1514.15
3472,  Terrace house,  All bedrooms,  Blanchardstown; Dublin 15, 1297.96, 1378.2, 1405.91, 1408.74, 1405.32
3474,  Terrace house,  All bedrooms,  Castleknock; Dublin 15, 1595.38, 1685.4, 1725.45, 1679.36, 1726.74
3475,  Terrace house,  All bedrooms,  Clonee; Dublin 15, 1316.16, 1390.27, 1443.58, 1449.5, 1461.06
3476,  Terrace house,  All bedrooms,  Clonsilla; Dublin 15, 1371.39, 1387.79, 1434.58, 1379.54, 1406.14
3479,  Terrace house,  All bedrooms,  Ongar; Dublin 15, 1486.17, 1489.76, 1507.64, 1510.79, 1541.71
3482,  Terrace house,  All bedrooms,  Tyrrelstown; Dublin 15, 1461.27, 1453.46, 1460.26, 1488.98, 1462.94
3483,  Terrace house,  All bedrooms,  Dublin 16, 1827.03, 1808.4, 1825.71, 1980.25, 2063.36
3487,  Terrace house,  All bedrooms,  Rathfarnham; Dublin 16, 1597.39, 1649.45, 1658.19, 2083.19, 2155.48
3489,  Terrace house,  All bedrooms,  Dublin 17, 1341.56, 1365.66, 1345.98, 1367.23, 1369.06
3492,  Terrace house,  All bedrooms,  Dublin 18, 1903.1, 1951.99, 1979.68, 1962.92, 1962.47
3499,  Terrace house,  All bedrooms,  Dublin 20, 1474.27, 1476.76, 1449.72, 1390.09, 1367.88
3502,  Terrace house,  All bedrooms,  Clondalkin; Dublin 22, 1292.77, 1334.96, 1357.84, 1352.36, 1381.06
3503,  Terrace house,  All bedrooms,  Dublin 24, 1414.34, 1478.08, 1504.89, 1522.14, 1520.46
3507,  Terrace house,  All bedrooms,  Tallaght; Dublin 24, 1374.1, 1429.01, 1452.35, 1456.97, 1455.39
4533,  Apartment,  All bedrooms,  Shankill; Dublin, 1384.76, 1428.45, 1436.43, 1433.91, 1445.41
4534,  Apartment,  All bedrooms,  Skerries; Dublin, 1214.55, 1223.61, 1208.85, 1228.81, 1240.21
4536,  Apartment,  All bedrooms,  Stillorgan; Dublin, 1739.4, 1774.11, 1777.59, 1778.19, 1792.81
4537,  Apartment,  All bedrooms,  Swords; Dublin, 1328.31, 1358.48, 1372.04, 1404.44, 1409.69
4538,  Apartment,  All bedrooms,  Dublin 1, 1578.18, 1637.33, 1651.86, 1673.1, 1677.91
4539,  Apartment,  All bedrooms,  I.F.S.C.; Dublin 1, 1763.56, 1814.1, 1817.34, 1853.49, 1868.76
4540,  Apartment,  All bedrooms,  Parnell Street; Dublin 1, 1639.66, 1702.61, 1692.71, 1695.28, 1695.7
4541,  Apartment,  All bedrooms,  Spencer Dock; Dublin 1, 2069.46, 2089.6, 2136.32, 2158.44, 2173.71
4542,  Apartment,  All bedrooms,  Summerhill; Dublin 1, 1636.07, 1677.41, 1685.54, 1755.23, 1719.11
4543,  Apartment,  All bedrooms,  Dublin 2, 1985.25, 2130.06, 2174.33, 2193.65, 2164.56
4545,  Apartment,  All bedrooms,  Charlemont Street; Dublin 2, 1844.75, 1890.32, 1961.46, 2014.97, 2080.79
4546,  Apartment,  All bedrooms,  Grand Canal Dock; Dublin 2, 2370.62, 2515.51, 2514.56, 2477.15, 2345.79
4550,  Apartment,  All bedrooms,  Pearse Street; Dublin 2, 1729.79, 1742.41, 1790.61, 1762.64, 1768.1
4552,  Apartment,  All bedrooms,  Temple Bar; Dublin 2, 1643.64, 1649.45, 1860.92, 1670.8, 1678.07
4553,  Apartment,  All bedrooms,  Townsend Street; Dublin 2, 1777.31, 1797.21, 1766.1, 1770.25, 1792.63
4554,  Apartment,  All bedrooms,  Dublin 3, 1569.85, 1611.58, 1630.43, 1636.01, 1648.3
4555,  Apartment,  All bedrooms,  Clonliffe; Dublin 3, 1597.39, 1649.45, 1658.19, 1557.53, 1580.2
4556,  Apartment,  All bedrooms,  Clontarf; Dublin 3, 1580.12, 1647.9, 1652.93, 1650.88, 1667.14
4557,  Apartment,  All bedrooms,  Drumcondra; Dublin 3, 1555.91, 1512.05, 1482.06, 1462.37, 1470.93
4558,  Apartment,  All bedrooms,  East Wall; Dublin 3, 1758.09, 1778.27, 1812.61, 1813.07, 1808.36
4560,  Apartment,  All bedrooms,  Fairview; Dublin 3, 1446.36, 1456.12, 1477.17, 1481.14, 1499.77
4563,  Apartment,  All bedrooms,  Dublin 4, 1920.25, 2008.99, 2026.83, 2052.38, 2050.3
4564,  Apartment,  All bedrooms,  Ballsbridge; Dublin 4, 2143.08, 2294.32, 2326.25, 2334.91, 2340.13
4565,  Apartment,  All bedrooms,  Donnybrook; Dublin 4, 1837.8, 1849.91, 1852.28, 1840.23, 1832.8
4567,  Apartment,  All bedrooms,  Merrion; Dublin 4, 1615.27, 1662.66, 1670.21, 1711.85, 1792.21
